,Ticker,Performance
177,ACAD,0.24141414141414136
178,ACAD,-0.5005336179295624
179,ACAD,1.137894174238375
180,ACAD,-0.30575
181,ACAD,-0.2838468720821662
182,ACAD,0.71664493698392
183,ACAN,0.1464968152866242
184,ACAN,0.07305936073059367
185,ACAN,-0.6872037914691942
186,ACAT,2.0422764227642274
187,ACAT,0.292020839045791
188,ACAT,-0.22282256321590668
189,ACAT,-0.14731785428342672
190,ACAT,-0.515748031496063
191,ACCO,0.490909090909091
192,ACCO,-0.4183514774494556
193,ACCO,-0.22352941176470587
194,ACCO,0.26254180602006677
195,ACCO,-0.04105960264900657
196,ACCO,1.03125
197,ACCO,-0.05985915492957744
198,ACCO,-0.2973384030418251
199,ACCO,-0.14239828693790152
200,ACER,0.3033333333333334
201,ACER,-0.8486786018755328
202,ACET,-0.4796352583586626
203,ACET,-0.8952483801295896
204,ACET_delis,0.7423076923076923
205,ACET_delis,0.5945945945945946
206,ACET_delis,0.20755925688661128
207,ACET_delis,0.12189054726368155
208,ACET_delis,-0.2481022772672793
209,ACET_delis,-0.5081967213114754
210,ACET_delis,-0.8338762214983714
211,ACHC,0.3000000000000001
212,ACHC,1.3736462093862816
213,ACHC,0.8167713335796084
214,ACHC,0.21600919188050557
215,ACHC,-0.11249999999999999
216,ACHC,-0.1893448524118071
217,ACHC,-0.14269837741720384
218,ACHC,-0.29031420410283043
219,ACHC,0.13002274450341167
220,ACIA,-0.28851437992306284
221,ACIA,0.12821106225410783
222,ACIA,0.4627501064282674
223,ACIW,0.09401709401709414
224,ACIW,0.6715927750410509
225,ACIW,0.20099999999999998
226,ACIW,0.31374172185430454
227,ACIW,0.3317694369973191
228,ACIW,-0.009975062344139616
229,ACIW,-0.0832907511497189
230,ACIW,0.12876254180601998
231,ACIW,0.18775100401606415
232,ACIW,0.24668008048289733
233,ACIW,-0.12783121315544518
234,ACLS,-0.3373983739837399
235,ACLS,-0.30057803468208094
236,ACLS,1.0
237,ACLS,0.3090909090909089
238,ACLS,0.05323193916349815
239,ACLS,0.3681818181818182
240,ACLS,0.7864406779661018
241,ACLS,-0.23377609108159392
242,ACLS,0.14946619217081838
243,ACM,0.009295120061967406
244,ACM,-0.23111612175873728
245,ACM,0.47387226440375163
246,ACM,0.4803384768541562
247,ACM,0.12321615036547172
248,ACM,-0.05369335816263192
249,ACM,-0.034193548387096734
250,ACM,-0.07447382622773893
251,ACM,-0.1028409090909092
252,ACM,0.3811673653660108
253,ACN,0.1753301489182353
254,ACN,0.29960229783473274
255,ACN,0.16652256614214067
256,ACN,0.10604940097618698
257,ACN,0.06742780389523165
258,ACN,0.381177976952625
259,ACN,0.07015270708005551
260,ACN,0.23772119119551138
261,ACN,0.08984319819183499
262,ACN,0.17216697282574273
263,ACRX,-0.324
264,ACRX,1.2711198428290769
265,ACRX,-0.6899383983572895
266,ACRX,-0.14186046511627903
267,ACRX,-0.1450777202072539
268,ACRX,-0.46875000000000006
269,ACRX,0.5142857142857143
270,ACRX,-0.608695652173913
271,ACU,-0.23225806451612913
272,ACU,0.49910873440285225
273,ACU,-0.11441368078175891
274,ACU,-0.2977667493796526
275,ACU,0.0273646638905414
276,ACW,-0.3720349563046192
277,ACW,-0.12873134328358216
278,ACW,0.0020408163265305686
279,ACW,-0.7076023391812866
280,ACY,0.6591836734693878
281,ACY,-0.1694610778443114
282,ACY,-0.1261715933669791
283,ACY,-0.1328382838283828
284,ACY,0.5853658536585366
285,ACY,-0.8799999999999999
286,ADBE,0.7562588568729333
287,ADBE,-0.06344750140370574
288,ADBE,-0.0899044205495818
289,ADBE,0.22150882825040125
290,ADBE,0.6089252706627939
291,ADBE,0.15707317073170726
292,ADBE,0.2214793146677809
293,ADBE,0.20168346439251292
294,ADBE,0.7787674968187602
295,ADBE,0.25258048032703123
296,ADBE,0.39205681864565906
297,ADES,1.0727580372250423
298,ADES,1.3425531914893616
299,ADES,-0.6006079027355623
300,ADES,0.2785388127853881
301,ADES,0.01280878316559932
302,ADES,0.05116279069767449
303,ADES,-0.4858407079646018
304,ADI,0.6070844686648499
305,ADI,0.2353344768439108
306,ADI,-0.034883720930232474
307,ADI,0.1448721716132824
308,ADI,0.17354549975136757
309,ADI,0.06920415224913491
310,ADI,0.0055003548616040145
311,ADI,0.24065341865948128
312,ADI,0.22669404517453803
313,ADI,-0.01071309005691322
314,ADI,0.2978985021238543
315,ADIL,-0.6646586345381527
316,ADM,-0.05771050141911075
317,ADM,-0.1564400221116639
318,ADM,-0.07502569373072975
319,ADM,0.6211111111111113
320,ADM,0.20859035869316872
321,ADM,-0.30737240075614364
322,ADM,0.2396288209606987
323,ADM,-0.1201575837163492
324,ADM,0.01592039800995026
325,ADM,0.12585700293829563
326,ADMA,-0.47665580890336595
327,ADMA,-0.18968386023294503
328,ADMA,-0.1983122362869199
329,ADMA,-0.2841880341880341
330,ADMA,-0.5351758793969849
331,ADNT,0.7831914893617021
332,ADNT,-0.4927801504982713
333,ADNT,-0.21157323688969257
334,ADOM,-0.7446808510638298
335,ADP,0.014994829369182996
336,ADP,0.2704174228675136
337,ADP,0.20445091514143093
338,ADP,0.22634096344379923
339,ADP,0.15919564306661088
340,ADP,0.010099750623441425
341,ADP,0.11736093788974801
342,ADP,0.25280898876404495
343,ADP,0.18308370044052866
344,ADP,0.21652336448598136
345,ADPT_delis,0.3236551879360793
346,ADPT_delis,-0.8237485448195576
347,ADRO,-0.3531889290012033
348,ADRO,-0.2712765957446808
349,ADRO,-0.3080645161290323
350,ADRO,-0.1952380952380953
351,ADS,0.5549618320610687
352,ADS,0.28609249607015785
353,ADS,0.8013412628115907
354,ADS,-0.01935234616465316
355,ADS,-0.2364098343055506
356,ADS,0.14507428787735402
357,ADS,0.0033903843797229855
358,ADS,-0.28961081257124244
359,ADS,-0.4563414353185117
360,ADSK,0.35863697705802977
361,ADSK,0.03606138107416871
362,ADSK,0.036326426195957905
363,ADSK,0.2922535211267607
364,ADSK,0.13822048125349756
365,ADSK,-0.06581322829476445
366,ADSK,0.46131260794473233
367,ADSK,0.5608092485549132
368,ADSK,0.18069047974891653
369,ADSK,-0.0036474956034651357
370,ADT,-0.3985680190930788
371,ADT,-0.26819407008086255
372,ADTN,0.9483488569009315
373,ADTN,-0.1664801969120608
374,ADTN,0.25761904761904764
375,ADTN,0.18867924528301883
376,ADTN,-0.19872036130974788
377,ADTN,-0.16108597285067883
378,ADTN,0.17044228694714134
379,ADTN,-0.25882352941176473
380,ADTN,-0.0715189873417722
381,ADTN,-0.5879003558718862
382,ADUS,-0.4485875706214689
383,ADUS,-0.03225806451612906
384,ADUS,1.3780760626398214
385,ADUS,0.7279752704791345
386,ADUS,0.051882460973370015
387,ADUS,-0.19291338582677167
388,ADUS,0.982111944604732
389,ADUS,0.2917293233082708
390,ADUS,0.4619653179190751
391,ADUS,-0.16183087664856477
392,ADVM,-0.44980694980694974
393,ADVM,1.4107142857142858
394,ADVM,-0.3743243243243244
395,ADVM,0.8688524590163933
396,ADXS,0.0
397,ADXS,-0.5882352941176471
398,ADXS,-0.6733333333333333
399,ADXS,0.7755102040816325
400,ADXS,-0.5058997050147492
401,ADXS,0.019512195121951265
402,ADXS,-0.6411483253588517
403,ADXS,-0.9359595959595959
404,ADXS,-0.7474747474747475
405,AE,1.1852830188679244
406,AE,-0.1483050847457627
407,AE,0.6456024522518277
408,AE,-0.18602015113350137
409,AE,-0.4332353396255608
410,AE,0.011428571428571389
411,AE,0.1073107049608355
412,AE,-0.10620689655172408
413,AE,-0.33599999999999997
414,AEE,0.07472245943637916
415,AEE,0.0967356687898089
416,AEE,0.18325376423062792
417,AEE,0.04468749999999999
418,AEE,0.1963808958765944
419,AEE,0.04339201586908009
420,AEE,0.11560283687943265
421,AEE,0.14025919732441458
422,AEE,0.017725258493353047
423,AEE,0.2781204644412193
424,AEE,0.19321222363047455
425,AEHR,-0.07916666666666665
426,AEHR,0.583710407239819
427,AEHR,-0.26285714285714284
428,AEHR,-0.48648648648648646
429,AEIS,-0.22833649588867813
430,AEIS,0.5372384937238496
431,AEIS,0.4181347150259067
432,AEIS,0.0
433,AEIS,0.12585034013605434
434,AEIS,1.0635994587280109
435,AEIS,0.10180327868852448
436,AEIS,-0.2357013847080072
437,AEIS,0.32155884046842004
438,AEO,0.23476702508960595
439,AEO,-0.38150851581508516
440,AEO,0.3476898981989038
441,AEO,-0.046773238602723456
442,AEO,-0.10248447204968957
443,AEO,0.34948096885813157
444,AEO,0.06221315655277914
445,AEO,-0.5384980988593155
446,AEP,0.17943336831059808
447,AEP,0.0470414201183433
448,AEP,0.07069846678023856
449,AEP,0.21297749869178442
450,AEP,0.09017992629525247
451,AEP,0.17935432443204463
452,AEP,0.0630893193896794
453,AEP,0.04412233195285116
454,AEP,-0.00689655172413805
455,AEP,0.24147900182592824
456,AEP,0.27244389027431415
457,AEPI,0.1983772819472617
458,AEPI,1.0690589031821258
459,AEPI,-0.22427950410561906
460,AEPI,0.05876533438860306
461,AEPI,0.5417678938516166
462,AEPI,0.43333333333333335
463,AES,0.7860394537177542
464,AES,0.04502973661852176
465,AES,0.11707317073170727
466,AES,-0.2071220930232558
467,AES,0.27190605239385723
468,AES,-0.1446718419195484
469,AES,-0.17409240924092406
470,AES,0.23052631578947363
471,AES,-0.08198121263877035
472,AES,0.5879069767441861
473,AES,0.08728763913298175
474,AFI,-0.2739588559959859
475,AFI,-0.04906703524533523
476,AFI,-0.8523297491039427
477,AGCO,0.6208840106793236
478,AGCO,-0.01169590643274849
479,AGCO,-0.05478144684100014
480,AGCO,0.024322169059011287
481,AGCO,-0.042771434101025754
482,AGCO,-0.03536266827406078
483,AGCO,0.2778239202657808
484,AGCO,0.10751463890696172
485,AGCO,-0.0067557644294317515
486,AGCO,-0.10611405055849508
487,AGIO,2.7372881355932206
488,AGIO,-0.6445623342175065
489,AGIO,0.2701333333333334
490,AGIO,0.6382488479262671
491,AGIO,-0.2930581120168288
492,AGIO,-0.02213129998140236
493,AGLE,0.35083226632522424
494,AGLE,-0.012941176470588168
495,AGLE,-0.21863354037267088
496,AGN,1.6580459770114946
497,AGN,0.4401663246570903
498,AGN,-0.029571473039809122
499,AGN,0.03624511082138202
500,AGN,-0.34131079598553493
501,AGN,-0.1566778217219349
502,AGN,0.41269727915446686
503,AGNC,0.04176570458404076
504,AGNC,0.046936114732724826
505,AGNC,-0.31870810481413775
506,AGNC,-0.04919499105545608
507,AGNC,-0.16091417910447772
508,AGNC,0.08500000000000006
509,AGNC,-0.038461538461538464
510,AGNC,-0.06483921982076966
511,AGNC,0.07252124645892358
512,AGN_old,0.4167554135605252
513,AGN_old,0.4074074074074075
514,AGN_old,0.044547398431931576
515,AGN_old,0.46328852119958636
516,AGN_old,1.7139252673314906
517,AGN_old,0.3108108108108108
518,AGN_old,-0.010544253914154958
519,AGR,-0.04022565611969586
520,AGR,0.16861279775805696
521,AGR,0.014164305949008412
522,AGR,0.028270738753611174
523,AGS,0.042332613390928746
524,AGS,-0.6433333333333333
525,AGX,0.7623873873873873
526,AGX,-0.05623003194888184
527,AGX,0.9190710767065445
528,AGX,0.027267818574513984
529,AGX,-0.10515873015873017
530,AGX,1.0668356034209692
531,AGX,-0.391745112237509
532,AGX,0.2166666666666667
533,AGX,-0.26163021868787273
534,AGYS,-0.039845758354755845
535,AGYS,0.8417462482946794
536,AGYS,0.13241616509028367
537,AGYS,-0.36236933797909404
538,AGYS,0.14598540145985406
539,AGYS,-0.13362068965517232
540,AGYS,0.46004098360655743
541,AGYS,0.7103658536585368
542,AGYS,-0.11338372610048898
543,AHC,0.4297800338409474
544,AHC,-0.32934926958831345
545,AHC,0.045544554455445634
546,AHC,1.2266666666666666
547,AHC,-0.2730290456431536
548,AHC,-0.3522727272727273
549,AHC,0.05769230769230771
550,AHC,-0.13934426229508193
551,AHC,-0.28155339805825247
552,AHC,-0.4206128133704735
553,AHPI,-0.23287671232876717
554,AHPI,-0.24414715719063557
555,AHPI,-0.14163090128755368
556,AHPI,1.1574074074074074
557,AIMC,-0.04074446680080477
558,AIMC,0.26476476476476474
559,AIMC,0.4024535021764938
560,AIMC,-0.23501131221719454
561,AIMC,-0.11792975970425143
562,AIMC,0.9656328583403185
563,AIMC,0.09725685785536156
564,AIMC,-0.24205816554809842
565,AIMC,-0.1080703714046356
566,AIR,0.7770549970431697
567,AIR,-0.5539811066126856
568,AIR,0.7740350877192983
569,AIR,0.028298279158699886
570,AIR,0.09214772319827896
571,AIR,-0.2978723404255319
572,AIR,0.6884947703501594
573,AIR,0.15836251009964974
574,AIR,-0.08659156174066714
575,AIRI,0.05170630816959669
576,AIRI,-0.431239388794567
577,AIRI,-0.5420289855072464
578,AIRI,-0.21935483870967745
579,AIT,0.03068862275449103
580,AIT,0.4222454672245467
581,AIT,0.22770303936223218
582,AIT,-0.007617871113856237
583,AIT,-0.20924024640657093
584,AIT,0.15624227441285538
585,AIT,0.18068935988011128
586,AIT,0.4029304029304028
587,AIT,-0.29390962671905696
588,AIV,-0.019607843137254832
589,AIV,0.27599999999999997
590,AJG,0.27799063431247345
591,AJG,0.15989340439706864
592,AJG,0.0792613636363636
593,AJG,0.19078947368421054
594,AJG,0.030391061452513954
595,AJG,-0.1734520780322307
596,AJG,0.42762984445030316
597,AJG,0.1927732610659439
598,AJG,0.22870710784313714
599,AJG,0.3494395052183997
600,AJRD,0.15624999999999997
601,AJRD,0.7394957983193277
602,AJRD,0.5724319578577699
603,AJRD,0.07670126874279135
604,AJRD,-0.03356890459363959
605,AJRD,0.5542237442922375
606,AJRD,0.35302954431647476
607,AJRD,0.4147790568139622
608,AJRD,0.33899575318511116
609,AKAM,0.5624999999999999
610,AKAM,0.43234074632491515
611,AKAM,-0.03131578947368415
612,AKAM,-0.005704971475142647
613,AKAM,0.6482288828337874
614,AKAM,0.15572821954041982
615,AKAM,-0.22853127196064657
616,AKAM,0.13582926388135283
617,AKAM,0.09394904458598735
618,AKAM,0.03884934756820885
619,AKAM,0.2532195051367385
620,AKER,-0.21432597569499234
621,AKER,-0.5803571428571429
622,AKER,0.28654970760233917
623,AKER,-0.6787878787878788
624,AKER,-0.8080357142857143
625,AKER,-0.915453074433657
626,AKR,-0.06710853355426677
627,AKR,-0.0364520048602674
628,AKR,-0.24977071232039136
629,AKR,0.14744877460827635
630,AKR,-0.13065668594760121
631,AKRX,1.2093457943925237
632,AKRX,0.17340067340067328
633,AKRX,0.7762081784386619
634,AKRX,0.8395390070921986
635,AKRX,-0.41265060240963847
636,AKRX,0.28715170278637764
637,AKRX,-0.15308641975308648
638,AKRX,-0.8148725949037962
639,AKRX,-0.7163814180929094
640,AKS,2.6633663366336635
641,AKS,-0.30259740259740264
642,AKS,-0.5148809523809523
643,AKS,-0.5241038318912238
644,AKS,0.6884816753926702
645,AKS,-0.32098765432098764
646,AKS,-0.4317180616740088
647,AKS,2.5156249999999996
648,AKS,-0.3318025258323766
649,AKS,-0.41954022988505746
650,AKS,-0.03960396039603949
651,AL,0.20492487479131885
652,AL,0.3922651933701657
653,AL,0.14541832669322707
654,AL,-0.25180598555211553
655,AL,0.39964788732394374
656,AL,0.15722485650112297
657,AL,-0.1709494773519164
658,AL,0.14617768595041333
659,ALB,0.553306342780027
660,ALB,0.1613475177304965
661,ALB,-0.033792998939233175
662,ALB,0.0003059507419304883
663,ALB,-0.12798874824191286
664,ALB,0.013484740951029063
665,ALB,0.6925795053003533
666,ALB,0.1753653444676409
667,ALB,-0.1813499111900532
668,ALB,-0.08680364795077469
669,ALCO,-0.2561475409836066
670,ALCO,0.9834710743801655
671,ALCO,0.045642012647786744
672,ALCO,0.1034572394073305
673,ALCO,-0.04089930638603207
674,ALCO,-0.2912403294235089
675,ALCO,0.21062618595825416
676,ALCO,0.01832298136645951
677,ALCO,0.2464406779661018
678,ALE,0.20553232550659367
679,ALE,0.09418356456776951
680,ALE,0.13188405797101452
681,ALE,0.052076744676365146
682,ALE,0.07900000000000006
683,ALE,-0.028174235403151122
684,ALE,0.2622390891840606
685,ALE,0.04916540212443087
686,ALE,0.1336418860283482
687,ALE,0.06432978863069438
688,ALG,0.07037896365042538
689,ALG,0.4396929824561404
690,ALG,0.5166835187057633
691,ALG,-0.07566666666666665
692,ALG,0.002914452254414567
693,ALG,0.42916587857007765
694,ALG,0.46147757255936683
695,ALG,-0.12017977528089892
696,ALG,0.13812832039231723
697,ALGN,0.14966367713004494
698,ALGN,0.37571354436948634
699,ALGN,0.1724008975317877
700,ALGN,0.709108402822322
701,ALGN,0.09317238777819686
702,ALGN,0.15218951902368996
703,ALGN,0.583779527559055
704,ALGN,1.5902024053974773
705,ALGN,-0.025745564363910886
706,ALGN,-0.16564631122132661
707,ALGT,0.19080459770114935
708,ALGT,0.6422511897372234
709,ALGT,0.283734408466675
710,ALGT,0.35538317279004344
711,ALGT,-0.06572873158936034
712,ALGT,-0.11572052401746716
713,ALGT,-0.0070360598065084545
714,ALGT,-0.10828695114409395
715,ALGT,-0.04436369142251494
716,ALJ,-0.19437115215479325
717,ALJ,1.174250832408435
718,ALJ,-0.18524251805985553
719,ALJ,-0.08423052564914492
720,ALJ,-0.20801124385101902
721,ALJ,0.20103092783505166
722,ALJJ,0.015730337078651548
723,ALJJ,-0.23008849557522118
724,ALK,0.9335006273525722
725,ALK,0.1672218520986009
726,ALK,0.31811023622047235
727,ALK,0.613949716139497
728,ALK,0.6158045230049388
729,ALK,-0.0006069802731412178
730,ALK,0.49362283631946563
731,ALK,-0.3358186089265652
732,ALK,0.0035992801439711287
733,ALK,-0.014644351464435205
734,ALKS,0.12796208530805706
735,ALKS,1.1681415929203538
736,ALKS,0.3509234828496043
737,ALKS,-0.5197275049673573
738,ALKS,0.49057681324957164
739,ALKS,0.197528620752317
740,ALKS,-0.4922352941176471
741,ALKS,-0.462917933130699
742,ALLE,0.13796702149864343
743,ALLE,0.09809311114928708
744,ALLE,0.15484374999999995
745,ALLE,0.18355299286106522
746,ALLE,0.01751536944669998
747,ALLE,0.5203132092600997
748,ALNY,-0.36490250696378823
749,ALNY,0.14526710402999068
750,ALNY,0.9967506092607634
751,ALNY,2.3682025736820256
752,ALNY,0.24583333333333332
753,ALNY,-0.3541666666666667
754,ALNY,-0.12218403970981301
755,ALNY,1.6225511536787116
756,ALNY,-0.30826693227091634
757,ALNY,0.542521646305302
758,ALOT,0.19161676646706582
759,ALOT,0.22156280909990111
760,ALOT,0.15916666666666668
761,ALOT,0.11034482758620699
762,ALOT,0.5198757763975154
763,ALOT,-0.7543931344503474
764,ALPN,-0.5426195426195426
765,ALPN,0.04096638655462191
766,ALPN,-0.12704402515723268
767,ALPN,-0.6275071633237823
768,ALR,-0.11982825917252148
769,ALRM,0.8989547038327527
770,ALRM,0.17878787878787875
771,ALRM,0.7997222222222224
772,ALRM,-0.20000000000000004
773,ALRN,-0.7931873479318735
774,ALRN,-0.5493827160493827
775,ALSK,-0.6977363515312917
776,ALSK,0.158590308370044
777,ALSK,0.12435233160621761
778,ALSK,-0.17187499999999992
779,ALSK,0.017857142857142873
780,ALSK,0.11377245508982047
781,ALSK,0.17222222222222214
782,ALSK,0.1381578947368421
783,ALSK,0.017441860465116296
784,ALSN,0.3000871080139373
785,ALSN,0.05259719046063376
786,ALSN,-0.27428393524283934
787,ALSN,0.6398940864960281
788,ALSN,0.08753462603878107
789,ALSN,0.19162405648892128
790,ALSN,-0.11520550718768977
791,ALT,-0.5574712643678161
792,ALT,0.14615384615384622
793,ALT,0.058823529411764656
794,ALT,0.12413793103448273
795,ALT,-0.020231213872832315
796,ALT,-0.5
797,ALT,1.180094786729858
798,ALT,-0.8841269841269842
799,ALT,0.03716216216216212
800,ALTR,0.3400394477317553
801,ALTR,-0.011854360711261691
802,ALV,0.6950757575757577
803,ALV,-0.0930320865767989
804,ALV,0.06980273141122911
805,ALV,0.42517077209687415
806,ALV,0.17545388525780703
807,ALV,-0.022966867469879672
808,ALV,-0.027874116891457773
809,ALV,0.38672286617492097
810,ALV,-0.23387946727986977
811,ALV,-0.07556051034311914
812,ALX,0.004747431614377902
813,ALX,-0.19159579789894954
814,ALX,0.1126856435643565
815,ALX,0.20994645510358567
816,ALX,-0.15643176124605163
817,ALX,0.12270432821394046
818,ALX,-0.1386792680280637
819,ALX,0.0368608799048751
820,ALX,-0.12545322697606956
821,ALXN,0.8842443729903539
822,ALXN,0.7845554834523039
823,ALXN,0.0032727272727272245
824,ALXN,1.1942732874229796
825,ALXN,0.037272727272727305
826,ALXN,-0.22798970802103138
827,ALXN,-0.10963455149501658
828,ALXN,-0.0732594675045477
829,ALXN,0.014788066374344414
830,ALXN,-0.14740873533246418
831,AMAT,0.38061224489795903
832,AMAT,0.010401188707280741
833,AMAT,-0.1714285714285715
834,AMAT,-0.017179023508137548
835,AMAT,0.5298988040478381
836,AMAT,0.43892460549386336
837,AMAT,-0.21386554621848738
838,AMAT,0.7510683760683763
839,AMAT,0.5946196660482373
840,AMAT,-0.3694008144269924
841,AMAT,0.7419448476052247
842,AMBA,0.992057761732852
843,AMBA,1.671982602392171
844,AMBA,-0.39092691122934753
845,AMBA,0.32292682926829275
846,AMBA,-0.12094875973202969
847,AMBA,-0.10113285272914514
848,AMBA,0.1174013921113688
849,AMCX,0.3565257996731264
850,AMCX,0.35715661722211534
851,AMCX,0.05689655172413805
852,AMCX,-0.07436752849596878
853,AMCX,-0.13057098106222415
854,AMCX,-0.1475597772682608
855,AMCX,0.28637591663450396
856,AMCX,-0.5364536453645364
857,AMD,0.1355498721227622
858,AMD,-0.2184873949579831
859,AMD,-0.6442048517520215
860,AMD,0.379182156133829
861,AMD,-0.15718157181571818
862,AMD,-0.369281045751634
863,AMD,5.626943005181347
864,AMD,-0.09619686800894861
865,AMD,0.9396621078037007
866,AMD,1.2154052843708016
867,AME,0.40879478827361576
868,AME,0.656680647094068
869,AME,0.17022817819630578
870,AME,0.2892536388974916
871,AME,0.2540177500599665
872,AME,-0.002264150943396178
873,AME,-0.14072657743785852
874,AME,0.18797982013599457
875,AME,0.3899132321041215
876,AME,0.03778271669499282
877,AME,0.2531359759157051
878,AMED,0.15317919075144515
879,AMED,-0.40026012030564134
880,AMED,-0.6746575342465754
881,AMED,-0.1919117647058823
882,AMED,0.3506976744186046
